time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,-3.77481390957e-07,-9.02108400601e-08,10.0026916909,6.28297899228,0.000344899086598,0.0,-3.18709814537e-05,-1.22850804152e-05,0.0897194855744,-0.0113989828802,0.0152957484675,0.0,432.92666265190314,434.2114418844667,434.1607913777552,433.20358327857866
0.12000000000000001,-1.22011594564e-05,-7.10954900419e-06,10.0097250335,6.2824601984,0.00121813537863,0.0,-0.00044767199939,-0.000278551614668,0.144719298794,-0.00364297204205,0.0130275048732,0.0,422.3313743452051,422.1356296696098,422.2223032433272,422.8909054263744
0.18,-7.20018412913e-05,-4.24412951652e-05,10.0249340483,6.28206127762,0.00197755871166,0.0,-0.00163764825473,-0.000935047237527,0.362203432409,-0.0134641128995,0.0119056818416,0.0,472.7632756271532,472.6767152844425,473.15963424936444,472.40317390026684
0.23999999999999996,-0.000222339202922,-0.000129771810201,10.0537241704,6.28146398425,0.00260392065988,0.0,-0.00345541342182,-0.00206061964763,0.597373429778,-0.00372656759482,0.00733243077479,0.0,478.16238047820065,477.813785040975,477.7213180783081,478.46324567202555
0.3,-0.000485151190219,-0.000288560259776,10.0925893041,6.28213686042,0.00297055562379,0.0,-0.00534613773715,-0.00319901835157,0.698074350695,0.0310303114645,0.00354740706007,0.0,436.3593335518014,436.04319643705264,437.36977637154877,440.2545740829373
0.36000000000000004,-0.000872125488135,-0.000495674783884,10.1382953949,0.000728917941869,0.0041795849125,0.0,-0.00764080856019,-0.00351160968868,0.825378065365,0.0266480788883,0.041409310634,0.0,443.55380234239584,446.65197436336587,447.0686696897818,446.7117807919247
0.4200000000000001,-0.00144790578232,-0.000680525081387,10.1953730063,0.00233519428631,0.00694044323336,0.0,-0.0118789350661,-0.00245084106472,1.07700427275,0.027016494153,0.0539178591192,0.0,482.4192172621961,483.3637132349722,483.7682829136368,483.7961159272063
0.48000000000000015,-0.00233863992712,-0.00076533119644,10.2659580689,0.00394885824689,0.00995682802024,0.0,-0.0181765803699,-0.000187992809874,1.27562719763,0.0266491205134,0.0417531872773,0.0,469.57855469822607,468.6354914131062,467.5415082678381,467.5130137676839
0.5400000000000001,-0.00362671772831,-0.000696314897544,10.3437732804,0.00534935088078,0.012633912311,0.0,-0.0250016132843,0.00262946385155,1.3181615399,0.0157344959249,0.0498058158959,0.0,419.7029226014988,420.4024316163468,420.29206001926104,419.3452017624437
0.6000000000000002,-0.00545323446156,-0.000402000727111,10.4299426598,0.00604688931446,0.0157801597833,0.0,-0.0362534644939,0.00728156273473,1.55385519571,0.00178678515301,0.0572385385195,0.0,479.6495986801687,480.2152401397175,480.0707418306837,479.01123930133525
0.6600000000000003,-0.00791605724447,0.000141118282471,10.5230364839,0.00600804085977,0.0191398017134,0.0,-0.0461347743379,0.0108258086964,1.54927320856,-0.00602489852575,0.0533821485151,0.0,404.51568185961986,404.17075691875056,405.72781359483037,405.0259323995481
0.7200000000000003,-0.0111547293221,0.0009339144593,10.6221842276,0.006566755408,0.0221052847509,0.0,-0.0621799396043,0.0156228733026,1.75535027258,0.0294808021093,0.0400264160431,0.0,472.6001153822121,471.5710006417354,469.9593842468731,472.7031664329315
0.7800000000000004,-0.0153520447023,0.00201394711738,10.7305270344,0.00843596514326,0.0245958886836,0.0,-0.0779769321942,0.0205629513627,1.85591085381,0.0343043942596,0.044322748741,0.0,440.5806897222651,440.9366705958856,439.3609606192814,439.76101451324575
0.8400000000000004,-0.0206110506345,0.00345156767057,10.8473337226,0.0105789191312,0.0275907977113,0.0,-0.0976402067818,0.027594644605,2.03732846021,0.0383986152013,0.0592417337752,0.0,465.25948588371386,466.4274077983009,464.74011050363754,465.0613878640244
0.9000000000000005,-0.0270848983109,0.00534679437444,10.9736890083,0.0127385588595,0.0307109249539,0.0,-0.118513637229,0.0358170158528,2.17424928953,0.0306908337302,0.0307779938139,0.0,454.0536342305813,451.76603154165275,452.4978458981849,451.87751585823673
0.9600000000000005,-0.034787327674,0.00774506376642,11.1055233687,0.0148306404124,0.0326620319051,0.0,-0.138410214984,0.0443099039173,2.22013152299,0.0421302462236,0.0357894073369,0.0,424.00613175633976,424.43688525502506,423.67982434898266,424.66274782597316
1.0200000000000005,-0.0438987249505,0.0107761036436,11.2454229767,0.0172346927171,0.0355619127028,0.0,-0.165600663349,0.0570142924394,2.4427226714,0.0355864012505,0.065869097982,0.0,478.11315527287275,480.4004368796651,478.85776110248446,478.36042935428617
1.0800000000000005,-0.0544857226162,0.0145128377128,11.3922473983,0.0192551682409,0.0394384712523,0.0,-0.187645376524,0.0677269823117,2.45138711763,0.029547967716,0.061963914383,0.0,412.51239097879636,412.170824613078,414.1009800614825,413.5700164206143
1.1400000000000006,-0.0666107044104,0.0190005705939,11.5432334277,0.022164522089,0.0432774152078,0.0,-0.216911982134,0.0821228144808,2.58117060922,0.0716159001787,0.0677395537508,0.0,452.2053250166064,452.6732249419985,450.28335171474794,453.6748501651763
1.2000000000000006,-0.0804776965783,0.0243717763037,11.6997757764,0.0264112822276,0.0471993496526,0.0,-0.245697534541,0.097321573626,2.63674927743,0.0690523663364,0.0601386548563,0.0,430.1126515677956,429.4717490425243,429.12842887438154,428.9148022831019
1.2600000000000007,-0.0961073975714,0.0307144265438,11.8588384053,0.0301400182285,0.0505790698831,0.0,-0.275610769125,0.114462835764,2.66524074092,0.0424367428465,0.0473490772486,0.0,421.63351591194544,420.52944372327613,421.8022595468571,419.5003066283021
